table_schema,table_name,column_name,data_type,is_nullable,column_default
public,spread_cards,layout_metadata,jsonb,YES,'{}'::jsonb
public,spread_cards,assigned_by,uuid,YES,null
public,spread_cards,assigned_at,timestamp with time zone,YES,now()
public,spread_categories,id,integer,NO,nextval('spread_categories_id_seq'::regclass)
public,spread_categories,name_en,character varying,NO,null
public,spread_categories,name_ar,character varying,NO,null
public,spread_categories,description_en,text,NO,null
public,spread_categories,description_ar,text,NO,null
public,spread_categories,icon,character varying,YES,null
public,spread_categories,is_active,boolean,YES,true
public,spread_categories,created_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,spread_categories,updated_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,spread_categories,icon_url,text,YES,null
public,spread_categories,category_key,character varying,NO,null
public,spread_categories,sort_order,integer,YES,0
public,spread_categories,created_by,uuid,YES,null
public,spread_categories,name,text,YES,null
public,spread_categories,description,text,YES,null
public,spread_positions,id,uuid,NO,gen_random_uuid()
public,spread_positions,spread_name,character varying,NO,null
public,spread_positions,position_number,integer,NO,null
public,spread_positions,position_name,character varying,NO,null
public,spread_positions,position_meaning,text,YES,null
public,spread_positions,interpretation_guidelines,text,YES,null
public,spread_positions,x_coordinate,numeric,YES,0
public,spread_positions,y_coordinate,numeric,YES,0
public,spread_positions,rotation_angle,numeric,YES,0
public,spread_positions,is_active,boolean,YES,true
public,spread_positions,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,spread_positions,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,spread_service_assignments,id,uuid,NO,gen_random_uuid()
public,spread_service_assignments,spread_id,uuid,YES,null
public,spread_service_assignments,service_id,uuid,YES,null
public,spread_service_assignments,reader_id,uuid,YES,null
public,spread_service_assignments,is_gift,boolean,YES,false
public,spread_service_assignments,assignment_order,integer,YES,1
public,spread_service_assignments,is_active,boolean,YES,true
public,spread_service_assignments,created_at,timestamp with time zone,YES,now()
public,spreads,id,uuid,NO,uuid_generate_v4()
public,spreads,name_en,character varying,NO,null
public,spreads,name_ar,character varying,NO,null
public,spreads,description_en,text,YES,null
public,spreads,description_ar,text,YES,null
public,spreads,category_id,integer,YES,null
public,spreads,creator_id,uuid,NO,null
public,spreads,card_count,integer,NO,null
public,spreads,layout_type,character varying,NO,null
public,spreads,deck_type,character varying,NO,'rider_waite'::character varying
public,spreads,is_active,boolean,YES,true
public,spreads,mode,character varying,NO,'auto'::character varying
public,spreads,status,character varying,NO,'pending'::character varying
public,spreads,rejection_reason,text,YES,null
public,spreads,approved_by,uuid,YES,null
public,spreads,approved_at,timestamp with time zone,YES,null
public,spreads,created_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,spreads,updated_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,spreads,deck_id,uuid,YES,null
public,spreads,created_by,uuid,YES,null
public,spreads,description,text,YES,null
public,spreads,question,text,YES,null
public,spreads,question_ar,text,YES,null
public,spreads,layout,text,YES,'grid'::text
public,spreads,name,character varying,NO,'Untitled Spread'::character varying
public,spreads,question_en,text,YES,''::text
public,subscription_plans,id,uuid,NO,gen_random_uuid()
public,subscription_plans,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,subscription_plans,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,super_admin_audit_logs,id,uuid,NO,gen_random_uuid()
public,super_admin_audit_logs,super_admin_id,uuid,YES,null
public,super_admin_audit_logs,target_user_id,uuid,YES,null
public,super_admin_audit_logs,action,text,NO,null
public,super_admin_audit_logs,details,jsonb,YES,null
public,super_admin_audit_logs,timestamp,timestamp with time zone,YES,now()
public,super_admin_audit_logs,ip_address,text,YES,null
public,super_admin_audit_logs,session_id,text,YES,null
public,system_activity_log,id,uuid,NO,gen_random_uuid()
public,system_activity_log,actor_id,uuid,YES,null
public,system_activity_log,actor_name,character varying,YES,null
public,system_activity_log,actor_role,character varying,YES,null
public,system_activity_log,action,character varying,NO,null
public,system_activity_log,entity_type,character varying,NO,null
public,system_activity_log,entity_id,uuid,YES,null
public,system_activity_log,entity_name,character varying,YES,null
public,system_activity_log,old_value,jsonb,YES,null
public,system_activity_log,new_value,jsonb,YES,null
public,system_activity_log,metadata,jsonb,YES,null
public,system_activity_log,ip_address,inet,YES,null
public,system_activity_log,user_agent,text,YES,null
public,system_activity_log,tenant_id,uuid,YES,null
public,system_activity_log,created_at,timestamp without time zone,YES,now()
public,system_approval_requests,id,uuid,NO,gen_random_uuid()
public,system_approval_requests,request_type,character varying,NO,null
public,system_approval_requests,requester_id,uuid,YES,null
public,system_approval_requests,current_value,jsonb,YES,null
public,system_approval_requests,requested_value,jsonb,NO,null
public,system_approval_requests,reason,text,YES,null
public,system_approval_requests,requires_approval_from,ARRAY,NO,null
public,system_approval_requests,approved_by,ARRAY,YES,'{}'::uuid[]
public,system_approval_requests,rejected_by,ARRAY,YES,'{}'::uuid[]
public,system_approval_requests,status,character varying,YES,'pending'::character varying
public,system_approval_requests,approved_at,timestamp with time zone,YES,null
public,system_approval_requests,applied_at,timestamp with time zone,YES,null
public,system_approval_requests,approval_notes,text,YES,null
public,system_approval_requests,rejection_reason,text,YES,null
public,system_approval_requests,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,system_approval_requests,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,system_audit_log,id,uuid,NO,gen_random_uuid()
public,system_audit_log,action_type,character varying,NO,null
public,system_audit_log,target_type,character varying,NO,null
public,system_audit_log,target_id,uuid,YES,null
public,system_audit_log,target_name,character varying,YES,null
public,system_audit_log,actor_id,uuid,YES,null
public,system_audit_log,actor_role,character varying,YES,null
public,system_audit_log,old_values,jsonb,YES,'{}'::jsonb
public,system_audit_log,new_values,jsonb,YES,'{}'::jsonb
public,system_audit_log,change_description,text,YES,null
public,system_audit_log,ip_address,inet,YES,null
public,system_audit_log,user_agent,text,YES,null
public,system_audit_log,session_id,character varying,YES,null
public,system_audit_log,created_at,timestamp with time zone,YES,now()
public,system_configs,id,uuid,NO,gen_random_uuid()
public,system_configs,key,character varying,NO,null
public,system_configs,value,text,NO,null
public,system_configs,category,character varying,YES,null
public,system_configs,description,text,YES,null
public,system_configs,is_active,boolean,YES,true
public,system_configs,created_at,timestamp with time zone,YES,now()
public,system_configs,updated_at,timestamp with time zone,YES,now()
public,system_configurations,id,uuid,NO,gen_random_uuid()
public,system_configurations,config_key,character varying,NO,null
public,system_configurations,config_category,character varying,NO,null
public,system_configurations,config_subcategory,character varying,YES,null
public,system_configurations,config_value_encrypted,text,YES,null
public,system_configurations,config_value_plain,text,YES,null
public,system_configurations,is_encrypted,boolean,YES,false
public,system_configurations,display_name,character varying,NO,null
public,system_configurations,description,text,YES,null
public,system_configurations,data_type,character varying,YES,'string'::character varying
public,system_configurations,is_sensitive,boolean,YES,false
public,system_configurations,is_required,boolean,YES,false
public,system_configurations,requires_restart,boolean,YES,false
public,system_configurations,access_level,character varying,YES,'super_admin'::character varying
public,system_configurations,validation_rules,jsonb,YES,'{}'::jsonb
public,system_configurations,default_value,text,YES,null
public,system_configurations,possible_values,ARRAY,YES,null
public,system_configurations,environment,character varying,YES,'all'::character varying
public,system_configurations,is_active,boolean,YES,true
public,system_configurations,created_by,uuid,YES,null
public,system_configurations,updated_by,uuid,YES,null
public,system_configurations,last_accessed_by,uuid,YES,null
public,system_configurations,last_accessed_at,timestamp with time zone,YES,null
public,system_configurations,created_at,timestamp with time zone,YES,now()
public,system_configurations,updated_at,timestamp with time zone,YES,now()
public,system_configurations,display_name_ar,text,YES,null
public,system_configurations,display_name_en,text,YES,null
public,system_configurations,description_ar,text,YES,null
public,system_configurations,description_en,text,YES,null
public,system_health_checks,id,uuid,NO,gen_random_uuid()
public,system_health_checks,check_type,character varying,NO,null
public,system_health_checks,target_id,uuid,YES,null
public,system_health_checks,target_type,character varying,YES,null
public,system_health_checks,status,character varying,NO,null
public,system_health_checks,response_time_ms,integer,YES,null
public,system_health_checks,error_message,text,YES,null
public,system_health_checks,check_details,jsonb,YES,'{}'::jsonb
public,system_health_checks,performed_by,character varying,YES,'system'::character varying
public,system_health_checks,created_at,timestamp with time zone,YES,now()
public,system_integrations,id,uuid,NO,gen_random_uuid()
public,system_integrations,integration_name,character varying,NO,null
public,system_integrations,integration_type,character varying,NO,null
public,system_integrations,integration_category,character varying,NO,null
public,system_integrations,provider_name,character varying,NO,null
public,system_integrations,service_endpoint,text,YES,null
public,system_integrations,api_key_encrypted,text,YES,null
public,system_integrations,api_secret_encrypted,text,YES,null
public,system_integrations,access_token_encrypted,text,YES,null
public,system_integrations,additional_credentials,jsonb,YES,'{}'::jsonb
public,system_integrations,configuration,jsonb,YES,'{}'::jsonb
public,system_integrations,is_default_for_type,boolean,YES,false
public,system_integrations,is_active,boolean,YES,true
public,system_integrations,health_status,character varying,YES,'unknown'::character varying
public,system_integrations,last_health_check,timestamp with time zone,YES,null
public,system_integrations,description,text,YES,null
public,system_integrations,supported_features,ARRAY,YES,null
public,system_integrations,created_by,uuid,YES,null
public,system_integrations,updated_by,uuid,YES,null
public,system_integrations,created_at,timestamp with time zone,YES,now()
public,system_integrations,updated_at,timestamp with time zone,YES,now()
public,system_logs,id,uuid,NO,gen_random_uuid()
public,system_logs,log_level,character varying,NO,null
public,system_logs,log_category,character varying,NO,null
public,system_logs,event_type,character varying,NO,null
public,system_logs,message,text,NO,null
public,system_logs,details,jsonb,YES,'{}'::jsonb
public,system_logs,user_id,uuid,YES,null
public,system_logs,session_id,character varying,YES,null
public,system_logs,ip_address,inet,YES,null
public,system_logs,user_agent,text,YES,null
public,system_logs,request_method,character varying,YES,null
public,system_logs,request_url,text,YES,null
public,system_logs,request_headers,jsonb,YES,null
public,system_logs,response_status,integer,YES,null
public,system_logs,response_time,integer,YES,null
public,system_logs,server_instance,character varying,YES,null
public,system_logs,environment,character varying,YES,'production'::character varying
public,system_logs,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,system_secrets,id,uuid,NO,gen_random_uuid()
public,system_secrets,secret_key,character varying,NO,null
public,system_secrets,secret_category,character varying,NO,null
public,system_secrets,secret_subcategory,character varying,YES,null
public,system_secrets,secret_value_encrypted,text,NO,null
public,system_secrets,secret_salt,character varying,NO,null
public,system_secrets,encryption_method,character varying,YES,'AES-256-GCM'::character varying
public,system_secrets,display_name,character varying,NO,null
public,system_secrets,description,text,YES,null
public,system_secrets,provider_name,character varying,YES,null
public,system_secrets,access_level,character varying,YES,'super_admin'::character varying
public,system_secrets,is_required,boolean,YES,false
public,system_secrets,requires_restart,boolean,YES,false
public,system_secrets,last_tested_at,timestamp with time zone,YES,null
public,system_secrets,test_status,character varying,YES,'untested'::character varying
public,system_secrets,environment,character varying,YES,'all'::character varying
public,system_secrets,is_active,boolean,YES,true
public,system_secrets,created_by,uuid,YES,null
public,system_secrets,updated_by,uuid,YES,null
public,system_secrets,accessed_by,uuid,YES,null
public,system_secrets,last_accessed_at,timestamp with time zone,YES,null
public,system_secrets,created_at,timestamp with time zone,YES,now()
public,system_secrets,updated_at,timestamp with time zone,YES,now()
public,system_secrets,iv,character varying,YES,null
public,system_secrets,auth_tag,character varying,YES,null
public,system_secrets,secret_category_id,uuid,YES,null
public,system_secrets,secret_subcategory_id,uuid,YES,null
public,system_secrets_audit,id,uuid,NO,gen_random_uuid()
public,system_secrets_audit,secret_id,uuid,YES,null
public,system_secrets_audit,config_key,text,NO,null
public,system_secrets_audit,action,text,NO,null
public,system_secrets_audit,old_value,text,YES,null
public,system_secrets_audit,new_value,text,YES,null
public,system_secrets_audit,category,text,YES,null
public,system_secrets_audit,performed_by,uuid,YES,null
public,system_secrets_audit,performed_at,timestamp with time zone,YES,now()
public,system_secrets_audit,ip_address,inet,YES,null
public,system_secrets_audit,user_agent,text,YES,null
public,system_secrets_audit,additional_info,jsonb,YES,null
public,system_settings,id,uuid,NO,gen_random_uuid()
public,system_settings,setting_key,character varying,NO,null
public,system_settings,setting_category,character varying,NO,null
public,system_settings,value,jsonb,NO,null
public,system_settings,display_name,character varying,YES,null
public,system_settings,description,text,YES,null
public,system_settings,data_type,character varying,YES,'string'::character varying
public,system_settings,is_required,boolean,YES,false
public,system_settings,validation_rules,jsonb,YES,'{}'::jsonb
public,system_settings,default_value,jsonb,YES,'null'::jsonb
public,system_settings,is_public,boolean,YES,false
public,system_settings,requires_admin,boolean,YES,true
public,system_settings,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,system_settings,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,tarot_cards,id,uuid,NO,gen_random_uuid()
public,tarot_cards,name,character varying,NO,null
public,tarot_cards,card_number,integer,YES,null
public,tarot_cards,suit,character varying,YES,null
public,tarot_cards,keywords,ARRAY,YES,null
public,tarot_cards,upright_meaning,text,YES,null
public,tarot_cards,reversed_meaning,text,YES,null
public,tarot_cards,image_url,text,YES,null
public,tarot_cards,image_path,text,YES,null
public,tarot_cards,description,text,YES,null
public,tarot_cards,symbolism,text,YES,null
public,tarot_cards,astrological_association,character varying,YES,null
public,tarot_cards,numerological_significance,integer,YES,null
public,tarot_cards,is_active,boolean,YES,true
public,tarot_cards,metadata,jsonb,YES,'{}'::jsonb
public,tarot_cards,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,tarot_cards,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,tarot_cards,deck_id,uuid,YES,null
public,tarot_cards,name_ar,text,YES,null
public,tarot_cards,arcana_type,text,YES,'major'::text
public,tarot_cards,card_key,text,YES,null
public,tarot_cards,keywords_ar,ARRAY,YES,null
public,tarot_cards,upright_meaning_ar,text,YES,''::text
public,tarot_cards,reversed_meaning_ar,text,YES,''::text
public,tarot_cards,numerological_value,integer,YES,null
public,tarot_cards,elemental_association,text,YES,null
public,tarot_cards,chakra_association,text,YES,null
public,tarot_cards,color_associations,ARRAY,YES,null
public,tarot_cards,gemstone_associations,ARRAY,YES,null
public,tarot_cards,upright_keywords,ARRAY,YES,null
public,tarot_cards,reversed_keywords,ARRAY,YES,null
public,tarot_cards,element,text,YES,null
public,tarot_cards,name_en,character varying,NO,'Unnamed Card'::character varying
public,tarot_cards,description_en,text,NO,'No description available'::text
public,tarot_cards,upright_meaning_en,text,NO,'No meaning available'::text
public,tarot_cards,reversed_meaning_en,text,NO,'No meaning available'::text
public,tarot_cards,description_ar,text,YES,null
public,tarot_deck_card_images,id,uuid,NO,gen_random_uuid()
public,tarot_deck_card_images,deck_id,uuid,NO,null
public,tarot_deck_card_images,card_name,character varying,NO,null
public,tarot_deck_card_images,card_name_ar,character varying,YES,null
public,tarot_deck_card_images,card_number,integer,YES,null
public,tarot_deck_card_images,suit,character varying,YES,null
public,tarot_deck_card_images,suit_ar,character varying,YES,null
public,tarot_deck_card_images,image_url,text,YES,null
public,tarot_deck_card_images,image_path,text,YES,null
public,tarot_deck_card_images,thumbnail_url,text,YES,null
public,tarot_deck_card_images,alt_text,text,YES,null
public,tarot_deck_card_images,alt_text_ar,text,YES,null
public,tarot_deck_card_images,file_size,bigint,YES,null
public,tarot_deck_card_images,mime_type,character varying,YES,null
public,tarot_deck_card_images,dimensions,jsonb,YES,null
public,tarot_deck_card_images,upload_status,character varying,YES,'pending'::character varying
public,tarot_deck_card_images,uploaded_by,uuid,YES,null
public,tarot_deck_card_images,is_active,boolean,YES,true
public,tarot_deck_card_images,created_at,timestamp with time zone,YES,now()
public,tarot_deck_card_images,updated_at,timestamp with time zone,YES,now()
public,tarot_deck_reader_assignments,id,uuid,NO,gen_random_uuid()
public,tarot_deck_reader_assignments,deck_id,uuid,NO,null
public,tarot_deck_reader_assignments,reader_id,uuid,NO,null
public,tarot_deck_reader_assignments,assigned_at,timestamp with time zone,YES,now()
public,tarot_deck_reader_assignments,assigned_by,uuid,YES,null
public,tarot_deck_reader_assignments,is_active,boolean,YES,true
public,tarot_deck_reader_assignments,notes,text,YES,null
public,tarot_deck_reader_assignments,created_at,timestamp with time zone,YES,now()
public,tarot_deck_reader_assignments,updated_at,timestamp with time zone,YES,now()
public,tarot_decks,id,uuid,NO,gen_random_uuid()
public,tarot_decks,name,text,NO,null
public,tarot_decks,name_ar,text,YES,null
public,tarot_decks,description,text,YES,null
public,tarot_decks,description_ar,text,YES,null
public,tarot_decks,total_cards,integer,YES,78
public,tarot_decks,deck_type,text,YES,'moroccan'::text
public,tarot_decks,preview_image_url,text,YES,null
public,tarot_decks,card_back_image_url,text,YES,null
public,tarot_decks,is_default,boolean,YES,false
public,tarot_decks,is_active,boolean,YES,true
public,tarot_decks,created_at,timestamp with time zone,YES,now()
public,tarot_decks,updated_at,timestamp with time zone,YES,now()
public,tarot_decks,supports_reversals,boolean,YES,true
public,tarot_decks,cultural_origin,text,YES,'international'::text
public,tarot_decks,metaphysical_system,text,YES,'western'::text
public,tarot_decks,name_en,character varying,NO,'Unnamed Deck'::character varying
public,tarot_decks,description_en,text,NO,'No description available'::text
public,tarot_decks,deck_type_id,uuid,YES,null
public,tarot_readings,id,uuid,NO,gen_random_uuid()
public,tarot_readings,user_id,uuid,YES,null
public,tarot_readings,reader_id,uuid,YES,null
public,tarot_readings,booking_id,uuid,YES,null
public,tarot_readings,spread_type,character varying,NO,null
public,tarot_readings,question,text,YES,null
public,tarot_readings,reading_type,character varying,YES,'general'::character varying
public,tarot_readings,cards_drawn,jsonb,NO,null
public,tarot_readings,interpretation,text,YES,null
public,tarot_readings,summary,text,YES,null
public,tarot_readings,advice,text,YES,null
public,tarot_readings,ai_enhanced,boolean,YES,false
public,tarot_readings,ai_confidence,numeric,YES,0
public,tarot_readings,status,character varying,YES,'pending'::character varying
public,tarot_readings,started_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,tarot_readings,completed_at,timestamp with time zone,YES,null
public,tarot_readings,user_rating,integer,YES,null
public,tarot_readings,user_feedback,text,YES,null
public,tarot_readings,metadata,jsonb,YES,'{}'::jsonb
public,tarot_readings,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,tarot_readings,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,tarot_spread_positions,id,uuid,NO,gen_random_uuid()
public,tarot_spread_positions,spread_id,uuid,NO,null
public,tarot_spread_positions,position_number,integer,NO,null
public,tarot_spread_positions,position_name,character varying,NO,null
public,tarot_spread_positions,position_description,text,YES,null
public,tarot_spread_positions,position_meaning,text,YES,null
public,tarot_spread_positions,x_coordinate,numeric,YES,null
public,tarot_spread_positions,y_coordinate,numeric,YES,null
public,tarot_spread_positions,rotation_angle,numeric,YES,0
public,tarot_spread_positions,is_active,boolean,YES,true
public,tarot_spread_positions,created_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,tarot_spread_positions,updated_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,tarot_spread_reader_assignments,id,uuid,NO,gen_random_uuid()
public,tarot_spread_reader_assignments,spread_id,uuid,NO,null
public,tarot_spread_reader_assignments,reader_id,uuid,NO,null
public,tarot_spread_reader_assignments,assigned_at,timestamp with time zone,YES,now()
public,tarot_spread_reader_assignments,assigned_by,uuid,YES,null
public,tarot_spread_reader_assignments,is_active,boolean,YES,true
public,tarot_spread_reader_assignments,notes,text,YES,null
public,tarot_spread_reader_assignments,created_at,timestamp with time zone,YES,now()
public,tarot_spread_reader_assignments,updated_at,timestamp with time zone,YES,now()
public,tarot_spreads,id,uuid,NO,gen_random_uuid()
public,tarot_spreads,name,text,NO,null
public,tarot_spreads,name_ar,text,YES,null
public,tarot_spreads,description,text,YES,null
public,tarot_spreads,description_ar,text,YES,null
public,tarot_spreads,card_count,integer,NO,null
public,tarot_spreads,positions,jsonb,NO,null
public,tarot_spreads,difficulty_level,text,YES,'beginner'::text
public,tarot_spreads,category,text,YES,null
public,tarot_spreads,deck_id,uuid,YES,null
public,tarot_spreads,image_url,text,YES,null
public,tarot_spreads,is_active,boolean,YES,true
public,tarot_spreads,is_custom,boolean,YES,false
public,tarot_spreads,created_by,uuid,YES,null
public,tarot_spreads,approval_status,text,YES,'pending'::text
public,tarot_spreads,approved_by,uuid,YES,null
public,tarot_spreads,approved_at,timestamp with time zone,YES,null
public,tarot_spreads,rejection_reason,text,YES,null
public,tarot_spreads,created_at,timestamp with time zone,YES,now()
public,tarot_spreads,updated_at,timestamp with time zone,YES,now()
public,tarot_spreads,is_public,boolean,YES,true
public,tarot_spreads,layout_type,text,YES,'grid'::text
public,tarot_spreads,max_cards,integer,YES,78
public,tarot_spreads,is_temporary,boolean,YES,false
public,tenants,id,uuid,NO,gen_random_uuid()
public,tenants,name,character varying,NO,null
public,tenants,slug,character varying,NO,null
public,tenants,logo_url,text,YES,null
public,tenants,primary_domain,character varying,YES,null
public,tenants,settings,jsonb,YES,'{}'::jsonb
public,tenants,subscription_plan,character varying,YES,'basic'::character varying
public,tenants,limits,jsonb,YES,'{}'::jsonb
public,tenants,is_active,boolean,YES,true
public,tenants,created_at,timestamp without time zone,YES,now()
public,tenants,updated_at,timestamp without time zone,YES,now()
public,transaction_audit,id,uuid,NO,uuid_generate_v4()
public,transaction_audit,transaction_id,uuid,YES,null
public,transaction_audit,table_name,character varying,NO,null
public,transaction_audit,action,character varying,NO,null
public,transaction_audit,old_values,jsonb,YES,null
public,transaction_audit,new_values,jsonb,YES,null
public,transaction_audit,changed_by,uuid,YES,null
public,transaction_audit,ip_address,inet,YES,null
public,transaction_audit,user_agent,text,YES,null
public,transaction_audit,created_at,timestamp with time zone,YES,now()
public,transactions,id,uuid,NO,gen_random_uuid()
public,transactions,wallet_id,uuid,NO,null
public,transactions,user_id,uuid,NO,null
public,transactions,type,text,NO,null
public,transactions,amount,numeric,NO,null
public,transactions,balance_before,numeric,NO,null
public,transactions,balance_after,numeric,NO,null
public,transactions,reference_id,uuid,YES,null
public,transactions,reference_type,text,YES,null
public,transactions,description,text,YES,null
public,transactions,metadata,jsonb,YES,null
public,transactions,created_at,timestamp with time zone,YES,now()
public,translation_provider_assignments,id,uuid,NO,gen_random_uuid()
public,translation_provider_assignments,provider_id,uuid,YES,null
public,translation_provider_assignments,assignment_type,character varying,NO,null
public,translation_provider_assignments,is_default,boolean,YES,false
public,translation_provider_assignments,priority_order,integer,YES,0
public,translation_provider_assignments,supported_source_languages,ARRAY,YES,'{}'::text[]
public,translation_provider_assignments,supported_target_languages,ARRAY,YES,'{}'::text[]
public,translation_provider_assignments,quality_score,numeric,YES,0.80
public,translation_provider_assignments,average_response_time_ms,integer,YES,1000
public,translation_provider_assignments,success_rate,numeric,YES,0.95
public,translation_provider_assignments,max_retries,integer,YES,3
public,translation_provider_assignments,retry_delay_seconds,integer,YES,2
public,translation_provider_assignments,enable_fallback,boolean,YES,true
public,translation_provider_assignments,is_active,boolean,YES,true
public,translation_provider_assignments,created_at,timestamp with time zone,YES,now()
public,translation_provider_assignments,updated_at,timestamp with time zone,YES,now()
public,translation_settings,id,uuid,NO,gen_random_uuid()
public,translation_settings,setting_key,character varying,NO,null
public,translation_settings,setting_category,character varying,NO,null
public,translation_settings,setting_value,jsonb,NO,null
public,translation_settings,setting_type,character varying,YES,'config'::character varying
public,translation_settings,display_name_en,character varying,NO,null
public,translation_settings,display_name_ar,character varying,NO,null
public,translation_settings,description_en,text,YES,null
public,translation_settings,description_ar,text,YES,null
public,translation_settings,is_user_configurable,boolean,YES,true
public,translation_settings,is_required,boolean,YES,false
public,translation_settings,default_value,jsonb,YES,null
public,translation_settings,validation_rules,jsonb,YES,'{}'::jsonb
public,translation_settings,ui_component,character varying,YES,'input'::character varying
public,translation_settings,ui_options,jsonb,YES,'{}'::jsonb
public,translation_settings,display_order,integer,YES,0
public,translation_settings,is_active,boolean,YES,true
public,translation_settings,created_at,timestamp with time zone,YES,now()
public,translation_settings,updated_at,timestamp with time zone,YES,now()
public,translation_settings,updated_by,uuid,YES,null
public,translation_usage_logs,id,uuid,NO,gen_random_uuid()
public,translation_usage_logs,provider_id,uuid,YES,null
public,translation_usage_logs,request_type,character varying,YES,'single_translation'::character varying
public,translation_usage_logs,source_language,character varying,NO,null
public,translation_usage_logs,target_language,character varying,NO,null
public,translation_usage_logs,text_length,integer,YES,null
public,translation_usage_logs,tokens_used,integer,YES,null
public,translation_usage_logs,estimated_cost,numeric,YES,null
public,translation_usage_logs,response_time_ms,integer,YES,null
public,translation_usage_logs,success,boolean,YES,false
public,translation_usage_logs,error_message,text,YES,null
public,translation_usage_logs,quality_score,numeric,YES,null
public,translation_usage_logs,used_for,character varying,YES,null
public,translation_usage_logs,entity_id,uuid,YES,null
public,translation_usage_logs,user_id,uuid,YES,null
public,translation_usage_logs,created_at,timestamp with time zone,YES,now()
public,user_activity_logs,id,uuid,NO,gen_random_uuid()
public,user_activity_logs,user_id,uuid,YES,null
public,user_activity_logs,activity_type,character varying,NO,null
public,user_activity_logs,action,character varying,NO,null
public,user_activity_logs,resource_type,character varying,YES,null
public,user_activity_logs,resource_id,character varying,YES,null
public,user_activity_logs,page_url,text,YES,null
public,user_activity_logs,user_agent,text,YES,null
public,user_activity_logs,ip_address,inet,YES,null
public,user_activity_logs,metadata,jsonb,YES,'{}'::jsonb
public,user_activity_logs,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,user_content_progress,id,uuid,NO,uuid_generate_v4()
public,user_content_progress,enrollment_id,uuid,NO,null
public,user_content_progress,content_id,uuid,NO,null
public,user_content_progress,started_at,timestamp with time zone,YES,now()
public,user_content_progress,completed_at,timestamp with time zone,YES,null
public,user_content_progress,time_spent,integer,YES,0
public,user_content_progress,score,integer,YES,null
public,user_content_progress,attempts,integer,YES,0
public,user_content_progress,status,character varying,YES,'not_started'::character varying
public,user_content_progress,notes,text,YES,null
public,user_enrollments,id,uuid,NO,gen_random_uuid()
public,user_enrollments,user_id,uuid,YES,null
public,user_enrollments,course_id,uuid,YES,null
public,user_enrollments,enrollment_date,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,user_enrollments,enrollment_source,character varying,YES,'manual'::character varying
public,user_enrollments,progress_percentage,numeric,YES,0
public,user_enrollments,completed_lessons,integer,YES,0
public,user_enrollments,total_lessons,integer,YES,null
public,user_enrollments,status,character varying,YES,'active'::character varying
public,user_enrollments,completion_date,timestamp with time zone,YES,null
public,user_enrollments,access_granted_until,timestamp with time zone,YES,null
public,user_enrollments,is_lifetime_access,boolean,YES,false
public,user_enrollments,total_study_time_minutes,integer,YES,0
public,user_enrollments,average_session_duration,numeric,YES,0
public,user_enrollments,quiz_scores,jsonb,YES,'[]'::jsonb
public,user_enrollments,average_quiz_score,numeric,YES,0
public,user_enrollments,last_accessed,timestamp with time zone,YES,null
public,user_enrollments,consecutive_study_days,integer,YES,0
public,user_enrollments,total_login_count,integer,YES,0
public,user_enrollments,is_certified,boolean,YES,false
public,user_enrollments,certificate_issued_date,timestamp with time zone,YES,null
public,user_enrollments,certificate_number,character varying,YES,null
public,user_enrollments,metadata,jsonb,YES,'{}'::jsonb
public,user_enrollments,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,user_enrollments,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,user_feedback,id,uuid,NO,gen_random_uuid()
public,user_feedback,user_id,uuid,YES,null
public,user_feedback,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,user_feedback,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,user_onboarding_progress,id,uuid,NO,gen_random_uuid()
public,user_onboarding_progress,user_id,uuid,YES,null
public,user_onboarding_progress,step_key,character varying,NO,null
public,user_onboarding_progress,completed,boolean,YES,false
public,user_onboarding_progress,completed_at,timestamp with time zone,YES,null
public,user_onboarding_progress,data,jsonb,YES,'{}'::jsonb
public,user_permission_overrides,id,uuid,NO,gen_random_uuid()
